#Id,ALPHA,Av,Av2d,Av_68L,Av_68U,Av_95L,Av_95U,DDO51_finf,DDO51_finf_68L,DDO51_finf_68U,DDO51_finf_95L,DDO51_finf_95U,Gal_Rad,Glat,Glon,H,H_68L,H_68U,H_95L,H_95U,J,J_68L,J_68U,J_95L,J_95U,Kepler,Kepler_68L,Kepler_68U,Kepler_95L,Kepler_95U,Ks,Ks_68L,Ks_68U,Ks_95L,Ks_95U,Teff,Teff_err,W1,W1_68L,W1_68U,W1_95L,W1_95U,W2,W2_68L,W2_68U,W2_95L,W2_95U,W3,W3_68L,W3_68U,W3_95L,W3_95U,W4,W4_68L,W4_68U,W4_95L,W4_95U,X,Y,Z,age,age_68L,age_68U,age_95L,age_95U,age_err,alpha,dist,dist2d,dist_68L,dist_68U,dist_95L,dist_95U,dnu,dnu_err,feh,feh_err,fils,g,g_68L,g_68U,g_95L,g_95U,i,i_68L,i_68U,i_95L,i_95U,logAge,logg,logg_68L,logg_68U,logg_95L,logg_95U,logrho,logrho_68L,logrho_68U,logrho_95L,logrho_95U,m_seismo,mass,mass_68L,mass_68U,mass_95L,mass_95U,mass_err,mbol,mbol_68L,mbol_68U,mbol_95L,mbol_95U,mu0,mu02d,mu0_68L,mu0_68U,mu0_95L,mu0_95U,nfil,nmx,nmx_err,r,r_68L,r_68U,r_95L,r_95U,r_seismo,rad,rad_68L,rad_68U,rad_95L,rad_95U,rad_err,z,z_68L,z_68U,z_95L,z_95U,lgs,sig_Z,sig_Gal_Rad,sig_age,sig_mass,Rgaia,radius_val,Kabs,glogg,parallax,parallax_error,dist_ABJ,sig_dist_ABJ,BC_K,BC_G,A_K,sfd_A_K,Lumo,gLumo,APO
206070270,,0.0339,0.04,-0.145,0.1871,-0.3186,0.3251,1.6001,1.45,1.8655,1.23,2.052,7.906687156057212,-51.537,46.955,-1.1243,-1.23,-1.0054,-1.3624,-0.8899,-0.5508,-0.67,-0.4197,-0.81,-0.2879,1.0594,0.929,1.2502,0.7582,1.4097,-1.2093,-1.3286,-1.1099,-1.45,-0.9892,4637,68,-1.2463,-1.3664,-1.1499,-1.4876,-1.0303,-1.1766,-1.29,-1.0679,-1.41,-0.9429,-1.2813,-1.3869999999999998,-1.1702,-1.51,-1.0517,-1.2943,-1.4054,-1.1899,-1.5254,-1.0703,-7.894623464723214,0.43660294777031317,-0.7263724249905154,6.0776,4.1802,9.6577,2.7002,15.3058,,0.016,960.4617,959.4006,921.51,999.42,888.1781,1038.2235,5.1720000000000015,0.08199999999999999,-0.028,0.21,griJHKs,1.8905,1.73,2.1324,1.53,2.3285,0.7176,0.59,0.887,0.43,1.0379,9.783732113396232,2.5911,2.5802,2.6024,2.5689,2.6124,-2.8038,-2.8188,-2.7885,-2.8363,-2.7709,1.40744713122313,1.1883,1.0543,1.3119999999999998,0.9375,1.4918,,0.9248,0.8078,1.09,0.6512,1.2298,9.9124,9.91,9.8225,9.9987,9.7425,10.0815,6,49.87,1.09,0.9875,0.85,1.1712,0.69,1.3423,2.11911530119501e-05,9.0306,8.5973,9.419,8.2035,9.9671,,0.5628,0.45,0.7292,0.29,0.865,2.5978988157911096,0.03895499999999998,0.12637311110401964,2.73875,0.12885,7.907449070767754,7.67,-0.946415131932538,2.65199661882782,1.1737,0.0475,0.855085508550855,0.035181714099116,2.146,-0.117,0.01488583113161357,0.0,33.85104855014903,25.954443433902224,1
206072213,,0.0937,0.09,-0.035,0.2247,-0.1603,0.3548,2.1956,2.03,2.3601,1.87,2.5167,7.802819423101205,-54.462,49.676,-0.442,-0.53,-0.3511,-0.618,-0.2703,0.1075,0.0096,0.2096,-0.09,0.2989,1.6757,1.55,1.8056,1.43,1.9285,-0.5295,-0.6258,-0.4502,-0.71,-0.3695,4734,72,-0.5670000000000001,-0.65,-0.4759,-0.73,-0.3922,-0.4926,-0.5878,-0.4103,-0.67,-0.3257,-0.5941,-0.684,-0.5102,-0.7672,-0.4303,-0.6034,-0.69,-0.5173,-0.77,-0.4353,-7.7782246919248985,0.6190408641238779,-1.1114385494944365,7.6642,5.4325,10.6009,4.0004,14.6236,,-0.001,1396.9458,1399.5870000000002,1352.6954,1443.7865,1311.898,1491.0259,8.3,0.112,0.067,0.21,griJHKs,2.4611,2.31,2.6294,2.15,2.7748,1.346,1.2134,1.4501,1.11,1.5699,9.88446682928592,2.8535,2.8442,2.8624,2.8364,2.8724,-2.3983,-2.4108,-2.3863,-2.4218,-2.3738,1.2810516567443,1.1074,1.0269,1.2245,0.9456,1.3304,,1.5678,1.45,1.6764,1.3484,1.7898,10.7259,10.73,10.656,10.7975,10.5895,10.8674,6,89.87,1.75,1.6038,1.47,1.7245,1.35,1.8462,9.937215131607879e-05,6.5256,6.2823,6.7601,6.0808,7.0134,,1.2053,1.0876,1.3102,0.9758,1.4102,2.85816976811202,0.045545549999999935,0.10437889667887155,2.5842,0.0988,6.576416403264988,6.21,-0.5692914798216899,2.772177458348,0.7014,0.05,1.43114311431143,0.107606108780345,2.085,-0.084,0.00908609975129366,0.0,19.201910574644888,19.50213471218381,1
206072393,,-0.0063,-0.01,-0.1168,0.1549,-0.225,0.3055,2.4344,2.1948,2.5496,2.0334,2.6696,7.844929869314228,-54.569,49.789,-0.6488,-0.768,-0.6102,-0.8802,-0.5902,-0.0343,-0.165,0.0097,-0.2886,0.0298,1.7198,1.53,1.7751,1.39,1.8385,-0.7648,-0.87,-0.7157,-0.9758,-0.6902,4489,61,-0.81,-0.9224,-0.7704,-1.0316,-0.7502,-0.7118,-0.825,-0.6703,-0.9344,-0.6502,-0.8326,-0.9432,-0.7902,-1.052,-0.7702,-0.8562,-0.9602,-0.8103,-1.0684,-0.7902,-7.824450515690579,0.566479286442143,-1.0171443755940315,17.3213,11.1378,20.1788,7.2577,20.1788,,0.037000000000000005,1279.5475,1285.2867,1248.8205,1325.4935,1226.9588,1381.9303,6.1670000000000025,0.091,0.358,0.211,griJHKs,2.6792,2.455,2.7897,2.29,2.8934,1.3305,1.17,1.3889,1.03,1.4298,10.2385804836189,2.6733,2.6635,2.6825,2.6575,2.6931,-2.6488,-2.6613,-2.6369,-2.6744,-2.6263,1.23894052080904,0.9747,0.946,1.1065,0.9186,1.2302,,1.5143,1.3698,1.5698,1.23,1.5974,10.5353,10.545,10.4825,10.6119,10.4441,10.7024,6,61.42,1.3,1.6501,1.46,1.7101,1.3130000000000002,1.77,3.651002668897871e-05,7.5772,7.4131,7.9131,7.2993,8.2782,,1.1394,0.9924,1.1897,0.85,1.2135,2.68132551443272,0.0383365,0.09595743740741175,6.1835,0.1318,8.030054053028875,7.49,-0.93415082171669,2.69264373267186,0.7283,0.053,1.38013801380138,0.106131667843258,2.247,-0.16899999999999998,0.00908609975129366,0.0,20.931794030901123,23.508552489066147,1
206074623,,-0.0074,0.0,-0.1334,0.1249,-0.2446,0.2649,2.1067,1.93,2.242,1.749,2.3697,7.214193562862689,-50.743,46.503,-0.653,-0.7490000000000001,-0.5904,-0.87,-0.5684,-0.0677,-0.17,0.0061,-0.297,0.0298,1.557,1.419,1.6497,1.2646,1.7097,-0.7440000000000001,-0.847,-0.6903,-0.9476,-0.6502,4624,79,-0.7879999999999999,-0.8862,-0.7302,-0.9876,-0.6903,-0.7038,-0.8076,-0.6502,-0.9086,-0.6104,-0.8167,-0.91,-0.7539,-1.0274,-0.7302,-0.8268,-0.9252,-0.7703,-1.0256,-0.7302,-7.101446950284827,1.2704487296777385,-2.1199160664071934,15.0802,11.3292,20.1762,7.231,20.1784,,0.17600000000000002,2767.6186,2766.9417,2694.6355,2863.6973,2639.3684,2970.5148,6.3020000000000005,0.108,0.012,0.213,grJHKs,2.3774,2.21,2.5082,2.03,2.6248,1.2122,1.0788,1.2901,0.947,1.3496,10.1784071013693,2.6741,2.6638,2.6825,2.6575,2.6936,-2.6323,-2.6465,-2.6188,-2.6613,-2.6065,1.1117197504325702,0.9292,0.8765,1.028,0.8433,1.1443,,1.4113,1.2904,1.4897,1.1516,1.5301,12.2105,12.21,12.1525,12.2846,12.1075,12.3642,5,60.08,1.36,1.4916,1.35,1.5806,1.19,1.6351,3.7850818313288596e-05,7.3503,7.145,7.6553,6.9765,7.98,,1.0544,0.9328,1.1297,0.7994,1.1697,2.6781797363272,0.08453089999999998,0.09559040265063234,4.4235,0.07575,13.726223347438125,,-2.13506418505557,2.15506960278552,0.1765,0.0339,5.31053105310531,1.0764251063400698,2.155,-0.121,0.009154299981892107,0.0,22.175425487443857,77.33283899684196,1
206081428,,-0.0081,-0.01,-0.0831,0.0749,-0.1579,0.155,1.2127,1.13,1.3244,0.99,1.4447,7.84344358002994,-51.70399999999999,47.637,-1.5145,-1.5548,-1.4503,-1.63,-1.3362,-0.9535,-0.992,-0.8899,-1.07,-0.7334,0.6741,0.6152,0.7496,0.4796,0.8698,-1.6111,-1.6546,-1.5499,-1.73,-1.4335,4607,67,-1.6548,-1.6962,-1.5903,-1.77,-1.4724,-1.5676,-1.61,-1.5068,-1.69,-1.4022,-1.6816,-1.73,-1.6257,-1.8034,-1.5099,-1.6915,-1.73,-1.6244,-1.81,-1.5204,-7.825992093699804,0.522929194500604,-0.8708037993204595,12.0876,9.6605,15.8632,7.9891,20.1777,,0.085,1141.9932,1142.8783,1118.15,1164.2727,1094.2085,1184.4191,3.698,0.081,-0.087,0.211,griJHKs,1.5122,1.4196,1.6097,1.2828,1.7297,0.3259,0.2704,0.3898,0.17,0.5457,10.0823400799985,2.3506,2.3413,2.3624,2.3309,2.3724,-3.1205,-3.1337,-3.1055,-3.1488,-3.0882,0.990145253190446,0.9659,0.8996,1.0232,0.8419,1.1116,,0.5389,0.49,0.6056,0.39,0.738,10.2883,10.29,10.2425,10.3303,10.1955,10.3675,6,28.45,0.8,0.6003,0.5366,0.6698,0.41,0.809,6.16034208461174e-06,10.8021,10.5196,11.0913,10.0499,11.4274,,0.1682,0.13,0.2427,0.03,0.3872,2.35273227648228,0.02306134999999995,0.06250635992298136,3.10135,0.0618,10.119290253314096,9.83,-1.46416451225831,2.5122323964456803,0.9332,0.0534,1.07710771077108,0.063763140509721,2.165,-0.128,0.0062557999975979325,0.0,47.193236883763774,41.41555493260797,1
206081658,,-0.0228,-0.03,-0.095,0.0664,-0.175,0.1486,1.2577,1.11,1.3629,1.0058,1.6298,7.487957759504032,-50.221,46.40600000000001,-1.5593,-1.61,-1.4906,-1.6316,-1.2303,-0.9976,-1.05,-0.9174,-1.081,-0.6302,0.6758,0.55,0.7301,0.51,1.0451,-1.6581,-1.71,-1.586,-1.733,-1.3304,4562,65,-1.7008,-1.75,-1.6236,-1.79,-1.3857,-1.6144,-1.67,-1.5458,-1.69,-1.2932,-1.7257,-1.7746,-1.6503,-1.81,-1.4106,-1.7381,-1.79,-1.6652,-1.8282,-1.4303,-7.43155937575777,0.9172985624666807,-1.4971339764437332,6.8238,5.559,8.8825,4.7315,17.25,,0.022,1979.5287,1986.0947,1944.4638,2011.34,1908.8417,2044.0368,3.914,0.081,-0.097,0.21,griJHKs,1.548,1.4038,1.6497,1.2976,1.9098,0.3148,0.21,0.3697,0.17,0.6772,9.83402628952974,2.4071,2.3959,2.4175,2.3851,2.4274,-3.0735,-3.0908,-3.0563,-3.0988,-3.0213,1.17298717569941,1.17,1.0641,1.2473,0.8727,1.3001,,0.5265,0.43,0.5813,0.39,0.8636,11.4828,11.49,11.444,11.5174,11.4038,11.5524,6,32.63,0.85,0.599,0.47,0.6538,0.43,0.9715,7.876186580301089e-06,11.0689,10.7152,11.4147,9.7257,11.64,,0.1471,0.0616,0.2098,0.03,0.5116,2.41013561388304,0.033438099999999964,0.05194327293709609,1.66175,0.0916,11.365921507522467,9.89,-1.70834229585248,2.34739713489147,0.4917,0.0402,2.04020402040204,0.177536987509419,2.194,-0.145,0.011789899343308643,0.0,47.64535656212246,50.23668326424984,1
206084311,,0.0198,0.02,-0.0459,0.1049,-0.125,0.1752,1.026,0.91,1.169,0.77,1.5373,7.270075939445425,-51.93899999999999,47.977,-1.6142,-1.6448,-1.5902,-1.71,-1.2707,-1.0692,-1.11,-1.0361,-1.19,-0.6851,0.5034,0.43,0.5846,0.33,0.9648,-1.7025,-1.73,-1.6781,-1.8042,-1.37,4684,80,-1.7428,-1.7754,-1.7302,-1.8428,-1.4102,-1.6619,-1.69,-1.6352,-1.7648,-1.3302,-1.7747,-1.7948,-1.7502,-1.87,-1.4402,-1.7801,-1.81,-1.7562,-1.87,-1.4447,-7.157214563302247,1.2760422642520488,-2.170466040152436,2.8354,2.4797,3.1995,2.0654,7.3681,,0.13,2786.2159,2792.5433,2743.7213,2834.6633,2707.0725,2884.8222,4.46,0.08,0.119,0.212,griJHKs,1.3147,1.19,1.4429,1.07,1.8249,0.1682,0.1076,0.2298,0.01,0.6038,9.452614335023881,2.5143,2.5039,2.5224,2.4953,2.5324,-2.9728,-2.9846,-2.9613,-2.9963,-2.923,1.43591876627391,1.5221,1.4664,1.5847,1.1205,1.6825,,0.3976,0.335,0.4497,0.25,0.8081,12.2251,12.23,12.1917,12.2625,12.1625,12.3006,6,41.0,0.95,0.4268,0.358,0.5096,0.25,0.8891,1.30209195647138e-05,11.1808,11.1173,11.4133,9.7724,11.7311,,0.0269,-0.03,0.0751,-0.11,0.4489,2.51503319954474,0.045471000000000004,0.05118931929890747,0.3599,0.05915,11.702506680753315,11.12,-1.80684028961609,2.33044295505778,0.3447,0.0447,2.8952895289529,0.427835531320802,2.1180000000000003,-0.097,0.00830061237415956,0.0,54.026126778085526,59.18557495479521,1
206086346,,0.1004,0.1,0.045,0.1973,-0.0361,0.2749,1.0422,0.93,1.1677,0.79,1.3657,7.818313822089884,-47.292,44.341,-1.5549,-1.6026,-1.5299,-1.67,-1.3107,-1.0127,-1.0572,-0.9703,-1.13,-0.7179,0.551,0.47,0.6248,0.37,0.8728,-1.6449,-1.6780000000000002,-1.6102,-1.75,-1.3924,4700,70,-1.6848,-1.717,-1.6503,-1.79,-1.4326,-1.6053,-1.6418,-1.5704,-1.71,-1.3587,-1.7084,-1.75,-1.6835,-1.81,-1.4565,-1.7225,-1.7564,-1.6903,-1.83,-1.4805,-7.80306955775658,0.48799231294586193,-0.731040136334874,6.3328,5.3088,7.6034,4.217,12.5181,,0.021,1029.3967,1032.7613,1012.5816,1048.3053,996.3457,1072.7226,4.1110000000000015,0.09,0.062,0.21,griJHKs,1.3333,1.2144,1.45,1.09,1.6654,0.2214,0.15,0.2805,0.05,0.525,9.801595772526301,2.4141,2.4025,2.4257,2.391,2.4374,-3.0618,-3.0738,-3.0512,-3.0887,-3.0218,0.96223569395376,1.151,1.091,1.2077,0.9096,1.2822,,0.4489,0.3868,0.5097,0.29,0.7349,10.0629,10.07,10.0272,10.1024,9.9921,10.1524,6,32.13,0.9,0.4773,0.398,0.5496,0.29,0.7992,8.684288583162131e-06,10.8804,10.7152,11.0508,9.8048,11.4276,,0.0825,0.0144,0.1297,-0.07,0.3779,2.40990055414422,0.017861850000000006,0.05186520219744133,1.1473,0.05835,12.028752509417044,11.28,-1.8711814426997504,2.36712389341899,0.8919,0.0627,1.1281128112811298,0.08363043073073799,2.107,-0.092,0.009123591737067204,0.0,51.8646779037644,63.39034864500229,1
206090123,,0.0418,0.04,-0.095,0.187,-0.225,0.3293,2.3212,2.15,2.499,1.9784,2.6698,7.698467349482627,-46.941,44.244,-0.17800000000000002,-0.27,-0.0776,-0.3652,0.0097,0.3457,0.234,0.4501,0.13,0.5519,1.8494,1.715,1.9897,1.5884,2.1298,-0.2529,-0.35,-0.1622,-0.435,-0.0699,4845,83,-0.2919,-0.3762,-0.1904,-0.47,-0.1086,-0.2235,-0.3218,-0.1302,-0.41,-0.037000000000000005,-0.3182,-0.41,-0.224,-0.4922,-0.1304,-0.3253,-0.4156,-0.2302,-0.51,-0.1485,-7.674057027394876,0.6125751148564436,-0.914606852743215,5.651,4.0272,8.1374,2.8688,11.3468,,0.002,1285.9321,1288.2491,1240.2235,1329.4655,1199.7751,1375.5784,10.673,0.161,-0.006,0.21,griJHKs,2.6007,2.41,2.7522,2.25,2.927,1.5424,1.415,1.6698,1.29,1.7905,9.7521253072979,3.0039,2.9947,3.0124,2.9875,3.0221,-2.1868,-2.1988,-2.1716,-2.2118,-2.1588,1.3267391875537098,1.2102,1.0914,1.3087,1.0042,1.4319,,1.7748,1.65,1.8975,1.53,2.0165,10.5461,10.55,10.4675,10.6184,10.3955,10.6924,6,125.68,2.31,1.7823,1.65,1.9228,1.5128,2.0498,0.000232469360192,5.66,5.4475,5.8875,5.2495,6.1087,,1.4158,1.29,1.5309,1.1772,1.6498,3.00885396235016,0.04462099999999998,0.10334136572069239,2.0551,0.10865,5.425069523790885,5.31,-0.178704840572516,2.9762876250627297,0.7989,0.0559,1.25712571257126,0.092727883017877,2.014,-0.054000000000000006,0.006764161308343764,0.0,15.848877832484733,14.560499430911774,1
206092674,,-0.0246,-0.02,-0.1502,0.095,-0.265,0.2175,2.582,2.41,2.727,2.27,2.8826,7.963951866562616,-52.82,49.177,-0.1,-0.19,-0.0268,-0.2584,0.0501,0.4502,0.35,0.5334,0.27,0.6174,2.0246,1.91,2.1484,1.7956,2.2498,-0.1876,-0.2684,-0.1102,-0.3314,-0.0303,4696,70,-0.2253,-0.307,-0.1502,-0.37,-0.0724,-0.1482,-0.2304,-0.0702,-0.31,-0.0053,-0.2508,-0.33,-0.1731,-0.4076,-0.1103,-0.2607,-0.34600000000000003,-0.1903,-0.41,-0.1158,-7.953726871089699,0.40343300934832577,-0.6770030796538299,9.7378,7.1779,13.3296,5.4702,17.5803,,0.113,882.1866,881.049,856.0515,909.1184,832.7219,936.9185,10.254,0.12,0.029,0.212,griJHKs,2.8371,2.67,2.9735,2.53,3.1144,1.6906,1.5708,1.7901,1.473,1.8902,9.98846085053557,2.9675,2.96,2.9774,2.9486,2.9825,-2.2162,-2.2274,-2.2063,-2.2373,-2.1963,1.20841578827898,1.0545,0.9862,1.1577,0.9204,1.2463,,1.9085,1.81,2.0195,1.7124,2.1098,9.7278,9.725,9.6625,9.7931,9.6025,9.8585,6,117.31,2.15,1.956,1.83,2.0676,1.7166,2.17,0.00019718112670900008,5.5676,5.412000000000001,5.7804,5.2447,5.942,,1.5485,1.445,1.6501,1.35,1.7398,2.9721399785345697,0.02653344999999996,0.09313120963156989,3.07585,0.08575,5.329816228862613,4.9,-0.108355031222748,3.0792747727555496,1.1868,0.0611,0.846084608460846,0.044831430584347,2.109,-0.098,0.015536649809010334,0.0,13.534397740855345,12.403017388588559,1
206093273,,0.1678,0.17,0.085,0.2317,0.0232,0.3248,1.105,1.0162,1.1698,0.8586,1.2101,7.251640791943676,-50.239,46.956,-1.3871,-1.4546,-1.3503,-1.5332,-1.3303,-0.8659,-0.924,-0.8303,-1.01,-0.8117,0.6489,0.59,0.7016,0.465,0.71,-1.4693,-1.5368,-1.4303,-1.6144,-1.4102,4749,78,-1.5078,-1.5772,-1.4702,-1.6534,-1.4503,-1.4365,-1.518,-1.41,-1.5944,-1.3899,-1.5392,-1.6176,-1.5099,-1.693,-1.4902,-1.5451,-1.618,-1.5103,-1.694,-1.4902,-7.143994345713347,1.2448449557263068,-2.023997855991415,17.6849,13.5456,20.1784,8.4372,20.1784,,0.151,2663.1708,2660.7251,2619.4495,2719.4665,2583.8659,2789.2424,4.0539999999999985,0.079,-0.032,0.212,griJHKs,1.4069999999999998,1.315,1.4698,1.1544,1.5101,0.3336,0.27,0.373,0.1736,0.3897,10.2476026084216,2.3706,2.363,2.3774,2.3525,2.386,-3.0780000000000003,-3.0856,-3.0613,-3.0938,-3.0473,0.7693691983578549,0.8457,0.8241,0.9154,0.809,1.0145,,0.5681,0.5102,0.6098,0.4106,0.6298,12.127,12.125,12.0911,12.1724,12.0613,12.2274,6,29.12,0.86,0.5753,0.5224,0.6297,0.4096,0.6497,7.69377679708232e-06,9.9554,9.7724,10.3195,9.6828,10.7023,,0.206,0.1544,0.2497,0.0426,0.2501,2.36943335505686,0.050008499999999914,0.05766851168998802,3.3164,0.0697,9.896008097704136,8.49,-1.4573439625377602,2.5440968002623703,0.3772,0.0481,2.65226522652265,0.3874335399576721,2.075,-0.079,0.006045732153512663,0.0,45.26021751606456,44.721801758825606,1
206095220,,-0.0334,-0.03,-0.165,0.1092,-0.285,0.2544,1.8499,1.67,1.9911,1.5092,2.1101,7.994264413948204,-50.24,47.047,-0.7765,-0.8748,-0.6902,-0.981,-0.6503,-0.2078,-0.33,-0.1249,-0.4362,-0.0702,1.3607,1.2132,1.4696,1.0804,1.5498,-0.8658,-0.97,-0.7894,-1.0548,-0.7303,4717,71,-0.9029,-1.0098,-0.83,-1.093,-0.7703,-0.8336,-0.9334,-0.7503,-1.03,-0.6999,-0.9326,-1.03,-0.851,-1.13,-0.8064,-0.9446,-1.0488,-0.8703,-1.1312,-0.8102,-7.987117053645562,0.3379714358978513,-0.5290332720457557,11.9778,8.1809,16.4067,6.0021,20.1762,,-0.012,721.9875,722.7698,697.4289,748.8887,675.9585,775.3581,5.965,0.08800000000000001,-0.136,0.21,griJHKs,2.123,1.9548,2.2698,1.8012,2.3896,1.0352,0.8909999999999999,1.1301,0.7754,1.2096,10.078377057151801,2.6418,2.6325,2.6516,2.6225,2.6607,-2.6804,-2.6952,-2.6688,-2.7088,-2.6572,1.11826188935136,0.9663,0.8727,1.047,0.8269,1.1533,,1.2455,1.11,1.3396,0.9948,1.4097,9.2926,9.295,9.2175,9.3721,9.1496,9.4475,6,55.39,1.26,1.2958,1.15,1.4055,1.0222,1.4897,3.1576561637073e-05,7.6516,7.3926,7.979,7.2111,8.2941,,0.8859,0.7628,0.9896,0.6408,1.0498,2.64720520289438,0.025729899999999986,0.10776098656268451,4.1129,0.08715,8.725769234949574,8.12,-1.1726698860693798,2.63931871112517,1.2295,0.0562,0.816081608160816,0.03815518104614602,2.093,-0.094,0.006016182607935112,0.0,26.023071309368486,33.84242548793011,1
206097958,,0.0145,0.01,-0.115,0.1671,-0.2509,0.3048,2.4536,2.2596,2.6101,2.0994,2.7897,7.689586608155875,-52.942,49.55,-0.2304,-0.3286,-0.1502,-0.41,-0.0634,0.3185,0.21,0.4097,0.1202,0.5097,1.8962,1.7678,2.0297,1.6364,2.1498,-0.3182,-0.41,-0.2367,-0.49,-0.1542,4675,79,-0.3579,-0.45,-0.2784,-0.53,-0.1972,-0.2809,-0.37,-0.1941,-0.4512,-0.1103,-0.384,-0.47,-0.2982,-0.55,-0.2168,-0.3944,-0.4802,-0.3102,-0.5598,-0.2302,-7.6513542804737655,0.7658458585159044,-1.3078469561986736,8.074,5.6885,11.0379,4.1908,15.3064,,0.174,1670.0361,1674.9428,1616.2186,1725.7086,1568.5559,1782.5299,9.629,0.128,-0.013,0.213,grJHKs,2.7025,2.53,2.8655,2.3702,3.0298,1.5597,1.43,1.6698,1.3198,1.7897,9.9070887450743,2.9406,2.9325,2.9503,2.9231,2.9574,-2.2696,-2.2812,-2.2573,-2.2938,-2.2471,1.28836003083468,1.1407,1.0422,1.2369,0.9638,1.3438,,1.7846,1.6604,1.8901,1.5604,2.0098,11.1136,11.12,11.0425,11.1848,10.9775,11.2552,5,110.45,2.04,1.8174,1.689,1.9496,1.5578,2.0698,0.000163342252403,5.9319,5.728,6.153,5.5208,6.3406,,1.4197,1.3052,1.5297,1.1912,1.6298,2.94499742743657,0.05474500000000001,0.10159744141414971,2.6747,0.09735,5.617250343221712,4.55,-0.210993044366404,2.9328332358736606,0.6289,0.0309,1.5931593159315902,0.08015738336342,2.121,-0.105,0.01158167044635648,0.0,15.090534856599323,13.532079780289815,1
206098732,,-0.0207,-0.02,-0.185,0.1693,-0.3464,0.3449,1.1167,0.91,1.2756,0.71,1.4127,7.871310181111343,-53.03100000000001,49.67,-1.7654,-1.883,-1.6303,-2.029,-1.5703,-1.1435,-1.2828,-1.0103,-1.4426,-0.9499,0.5354,0.3772,0.6897,0.2084,0.7897,-1.846,-1.9814,-1.7302,-2.128,-1.6703,4509,64,-1.8888,-2.03,-1.7789,-2.1688,-1.7103,-1.8224,-1.9412,-1.6904,-2.086,-1.6303,-1.9365,-2.0602,-1.8099,-2.2068,-1.7502,-1.9558,-2.07,-1.8213,-2.21,-1.7541,-7.853484408022899,0.5294399118014258,-0.8971286141490511,10.6581,6.6834,16.2188,4.4249,20.1766,,0.16399999999999998,1154.8408,1158.7772,1100.2716,1212.577,1058.0347,1272.8934,2.9360000000000004,0.076,-0.257,0.213,grJHKs,1.4198,1.2122,1.5696,1.0262,1.7097,0.1756,0.03,0.3295,-0.1412,0.4098,10.027679790707301,2.2425,2.2325,2.2568,2.2199,2.2674,-3.2891,-3.3112,-3.2671,-3.3363,-3.2494,1.20791742764717,0.9663,0.8709,1.1176,0.8203,1.2927,,0.3625,0.2244,0.5096,0.05,0.5712,10.3126,10.32,10.2075,10.4185,10.1225,10.524,5,22.59,0.65,0.4669,0.31,0.6251,0.13,0.7158,3.05033887634128e-06,12.2623,11.6413,13.0051,11.324000000000002,13.9201,,-0.0038,-0.1386,0.1497,-0.31,0.2168,2.2478972481985,0.056152699999999986,0.15033275092653015,4.7677,0.12335,12.891988928609814,11.81,-1.9639536971197096,2.16919348996011,0.8296,0.0481,1.20912091209121,0.07267405599797097,2.227,-0.16899999999999998,0.011575400084257123,0.0,55.80271701910411,61.68098760648416,1
206100164,,-0.0232,-0.02,-0.145,0.0925,-0.265,0.2086,2.541,2.39,2.6901,2.2376,2.8496,7.906453625238361,-48.115,45.563,0.0862,0.01,0.1669,-0.07,0.2404,0.598,0.51,0.6871,0.4176,0.7698,2.0874,1.97,2.2022,1.8444,2.3098,0.0073,-0.07,0.0829,-0.15,0.1521,4872,78,-0.0237,-0.1016,0.0497,-0.17,0.128,0.0399,-0.0466,0.1102,-0.1188,0.1901,-0.0533,-0.13,0.0215,-0.209,0.0898,-0.0614,-0.13,0.0215,-0.21,0.0875,-7.895578158757552,0.41455333431962915,-0.6217359053278227,5.0847,3.7905,6.8368,2.8510000000000004,9.1809,,0.004,869.6173,868.9603,844.5004,894.3391,821.2963,919.4188,13.169,0.157,-0.005,0.21,griJHKs,2.7891,2.6554,2.9497,2.4916,3.0901,1.7777,1.67,1.8833,1.5630000000000002,1.9897,9.70626533440959,3.1293,3.1214,3.1374,3.1125,3.1441,-2.0065,-2.0174,-1.9962,-2.0277,-1.9862,1.3586109105902902,1.244,1.1541,1.3426,1.0714,1.4409999999999998,,2.0184,1.91,2.1181,1.81,2.2272,9.6966,9.695,9.633,9.7575,9.5725,9.8176,6,167.18,2.77,2.014,1.89,2.1193,1.77,2.2302,0.000472088253882,4.9903,4.8529,5.1695,4.6998,5.3203,,1.6569,1.55,1.7502,1.4504,1.8496,3.1339788603323,0.02491935000000001,0.08512734451838258,1.52315,0.09425,4.489953053798513,4.36,0.220670111703924,3.1057217641237096,1.2784,0.0831,0.7860786078607859,0.053662695337833,1.998,-0.048,0.010071766880631848,0.0,12.597169058634044,10.197723880156826,1
